"","Name","Size","Sector","Country","Country Status","Region","Date Added","Title","Publication Year","Type","Report Pdf Address","Report Html Address","Adherence Level","Status","Application Level","Sector Supplements (Final)","GRI Content Index URL","Integrated","Organization type","Listed/Non-listed","OECD","UNGC","CDP","IFC","ISO","External Assurance","Type of Assurance Provider","Assurance Provider","Stakeholder Panel/ Expert Opinion","Assurance Scope","Level of Assurance","Assurance Standard: AA1000 AS","Assurance Stanadard: ISAE3000","Assurance Standard: national (general)","Assurance Standard: national (sustainability)","Materiality Matters Check","GRI Service","Featured Report?","OS","GOLD Community","SDGs"
"509","China Southern Airlines","Large","Aviation","Mainland China","DAC-UMICT","Asia","31-7-2015","corporate social responsibility report 2014",2015,"GRI - G3","http://www.sustainabilityreport.cn/Uploads/Reports/%7BF62B617C-F723-4BFB-9154-783169BEFFD0%7D_285.pdf",NA,"Undeclared",NA,NA,"Not Applicable",NA,"No","State-owned company","Listed","No","No","No","No","No","Yes","Engineering firm","Bureau Veritas","No","Specified section(s)","Not specified","No","No","No","No",NA,NA,"No","No",NA,NA
"510","Comair","Large","Aviation","South Africa","DAC-UMICT","Africa","18-11-2015","Integrated Annual Report 2015",2015,"Citing-GRI","http://www.comair.co.za/Media/Comair/files/2015/Annual-Report-2015.pdf",NA,NA,NA,NA,NA,NA,NA,"Private company","Non-listed",NA,NA,NA,NA,NA,"No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No","No",NA,NA
"511","Dassault Aviation","Large","Aviation","France","OECD","Europe","28-9-2015","Annual Report 2014",2015,"Citing-GRI","http://www.dassault-aviation.com/fr/wp-content/extra/finance/2015/RAinteractif/en/annualreport/common/data/annual_report_2014.pdf",NA,NA,NA,NA,NA,NA,NA,"Private company","Listed",NA,NA,NA,NA,NA,"No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No","No",NA,NA
"512","Delta Air Lines","Large","Aviation","United States of America","OECD","Northern America","31-8-2015","2014 Corporate Responsibility Report",2015,"GRI - G3.1","http://www.delta.com/content/dam/delta-www/about-delta/corporate-responsibility/2014_DeltaCRR_FINAL_WEB.pdf","http://www.delta.com/content/www/en_US/about-delta/corporate-responsibility/responsibility.html","B","Self-declared",NA,"Airport Operators",NA,"No","Private company","Listed","No","No","Yes","No","No","No",NA,NA,"No",NA,NA,"No","No","Yes","No",NA,NA,"No","No",NA,NA
"513","Easyjet","Large","Aviation","United Kingdom of Great Britain and Northern Ireland","OECD","Europe","7-5-2015","Annual Report and Accounts 2014",2015,"Non - GRI",NA,"http://2014annualreport.easyjet.com/",NA,NA,NA,NA,NA,NA,"Private company","Listed",NA,NA,NA,NA,NA,"No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No","No",NA,NA
"514","Easyjet","Large","Aviation","United Kingdom of Great Britain and Northern Ireland","OECD","Europe","16-10-2016","Annual Report and Accounts 2015 - How 20 years have flown",2015,"Non - GRI",NA,"http://2015annualreport.easyjet.com/",NA,NA,NA,NA,NA,NA,"Private company","Listed",NA,NA,NA,NA,NA,"No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No","No",NA,NA
"515","Edmonton International Airport","Large","Aviation","Canada","OECD","Northern America","23-11-2015","Sustainability Report 2014",2015,"GRI - G4","http://flyeia.com/sites/default/files/files/reports_and_publications/eia_sustainability_report_2014_book-web.pdf","http://corporate.flyeia.com/about-eia/reports-and-publications/sustainability-reports","In accordance - Core",NA,NA,"Airport Operators",NA,"No","Non-profit organization","Non-listed","No","No","No","No","No","No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No","No",NA,NA
"516","Embraer","MNE","Aviation","Brazil","DAC-UMICT","Latin America & the Caribbean","10-9-2015","2014 Report Annual",2015,"GRI - G4","http://www.embraer.com.br/Documents/Relatorio-Anual/RELATORIO_ANUAL_2014_INGLES.pdf","http://www.embraer.com.br/relatorioanual2014/en/index.html","In accordance - Core",NA,NA,"Not Applicable",NA,"No","Private company","Listed","No","No","No","No","No","No",NA,NA,"No",NA,NA,"No","No","No","No",NA,"Materiality Disclosures Service","No","No",NA,NA
"517","Eva Air","MNE","Aviation","Taiwan","Non-OECD / Non-DAC","Asia","13-4-2016","2014 CORPORATE SOCIAL RESPONSIBILITY REPORT",2015,"GRI - G4","http://csr.evaair.com/resources/en-us/download/EVA_CSR_2014_en.pdf","http://www.evaair.com/zh-tw/corporate-social-responsibility/","In accordance - Core",NA,NA,"Not Applicable",NA,"No","Private company","Listed","No","No","No","No","No","Yes","Engineering firm","SGS","No","Entire sustainability report","Limited/ Moderate","Yes","No","No","No",NA,NA,"No","No",NA,NA
"518","FACC","Large","Aviation","Austria","OECD","Europe","10-11-2016","GESCHÄFTSBERICHT 2014/15",2015,"Non - GRI",NA,"http://www.facc.com/Investor-Relations/Berichte",NA,NA,NA,NA,NA,NA,"Private company","Listed",NA,NA,NA,NA,NA,"No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No","No",NA,NA
"519","FAI rent a-jet","SME","Aviation","Germany","OECD","Europe","8-9-2015","Sustainability Report 2015",2015,"GRI - G4",NA,"https://www.unglobalcompact.org/system/attachments/cop_2015/174811/original/Sustainability_Report_2015__FAI.pdf?1436773120","In accordance - Core",NA,NA,"Not Applicable",NA,"No","Private company","Non-listed","No","Yes","No","No","Yes","No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No","No",NA,NA
"520","Figeac Aero","MNE","Aviation","France","OECD","Europe","7-9-2016","Rapport de gestion et RSE 2015",2015,"Non - GRI","http://www.figeac-aero.com/files/Figeac-Rapport-de-gestion-et-RSE.pdf",NA,NA,NA,NA,NA,NA,NA,"Private company","Listed",NA,NA,NA,NA,NA,"No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No","No",NA,NA
"521","Finavia","Large","Aviation","Finland","OECD","Europe","26-5-2015","Annual Report 2014",2015,"GRI - G4","http://finavia-reports.studio.finavia.fi/file/dl/i/iYDQAA/5EEx53J-jQqSnPjGZB1ygw/Finavia-2014-en-f.pdf",NA,"In accordance - Core",NA,NA,"Airport Operators",NA,"No","State-owned company","Non-listed","No","No","No","No","No","Yes","Small consultancy/ boutique firm","Other","Yes","Entire sustainability report","Not specified","No","No","No","No",NA,NA,"No","No",NA,NA
"522","Finnair","Large","Aviation","Finland","OECD","Europe","18-3-2015","Annual Report 2014",2015,"GRI - G3","http://www.finnairgroup.com/linked/en/konserni/Finnair_Annual_Report_A4_final.pdf",NA,"Undeclared",NA,NA,"Not Used",NA,"No","State-owned company","Listed","No","Yes","Yes","No","No","No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No","No",NA,NA
"523","Flughafen Zürich","Large","Aviation","Switzerland","OECD","Europe","4-11-2015","Geschäftsbericht der Flughafen Zürich AG 2014",2015,"Non - GRI","http://www.flughafen-zuerich.ch/~/media/flughafenzh/dokumente/das_unternehmen/investor_relations/fhzag_gb_2014_de_komplett_20150317.pdf","http://www.flughafen-zuerich.ch/unternehmen/investor-relations/finanzergebnis-und-berichte/geschaeftsbericht-und-halbjahresbericht-archiv",NA,NA,NA,NA,NA,"No","Private company","Listed","No","No","No","No","No","No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No","No",NA,NA
"524","Fraport AG","Large","Aviation","Germany","OECD","Europe","11-5-2015","2014 Compact – Fraport. Finance. Sustainability",2015,"GRI - G3.1","http://www.fraport.com/content/fraport/en/misc/binaer/sustainability1/stakeholder-dialog/sustainability-reports/gri-report-2014/jcr:content.file/fraport_gri-2014_en_final.pdf",NA,"A+","Third-party-checked",NA,"Airport Operators",NA,"No","Private company","Listed","Yes","Yes","Yes","No","No","Yes","Small consultancy/ boutique firm","Other","No","Specified section(s)","Not specified","No","No","No","No",NA,"Application Level Service","No","No",NA,NA
"525","Garuda Indonesia","MNE","Aviation","Indonesia","DAC-LMICT","Asia","15-2-2018","2014 Sustainability Report",2015,"GRI - G4","https://www.garuda-indonesia.com/files/pdf/investor-relations/annual-sustainability-report/SR%20Garuda%202014%20-%20final%20ok.pdf",NA,"In accordance - Core",NA,NA,"Airport Operators",NA,"No","Private company","Listed","No","No","No","No","No","No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No","No",NA,NA
"526","GOL","Large","Aviation","Brazil","DAC-UMICT","Latin America & the Caribbean","20-10-2015","Relatório de Sustentabilidade 2014",2015,"GRI - G4",NA,"http://ri.voegol.com.br/download_arquivos.asp?id_arquivo=55ADFFB0-F4D1-4DA4-AA9F-0FDE44B2B76F","In accordance - Core",NA,NA,"Not Applicable",NA,"No","Private company","Listed","No","No","No","No","No","Yes","Accountant","Ernst & Young","No","Specified section(s)","Limited/ Moderate","No","No","No","No",NA,NA,"No","No",NA,NA
"527","Grupo Aeroméxico","Large","Aviation","Mexico","DAC-UMICT","Latin America & the Caribbean","4-9-2015","Informe de Responsabilidad Social Corporativa 2013-14",2015,"GRI - G4","http://aeromexico.com/mx/descarga/pdf/Informe-GRI-2015-Espanol.pdf",NA,"In accordance - Core",NA,NA,"Not Used",NA,"No","Private company","Listed","No","Yes","No","No","No","No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No","No",NA,NA
"528","HAESL (Hong Kong Aero Engines Services Limited)","Large","Aviation","Hong Kong","Non-OECD / Non-DAC","Asia","24-2-2016","Sustainable Development Report 2014",2015,"GRI - G4","http://www.haesl.com/pdf/en/2014-sd-report-en.pdf",NA,"In accordance - Core",NA,NA,"Not Applicable",NA,"No","Private company","Non-listed","No","No","No","No","No","Yes","Small consultancy/ boutique firm","Other","No","Entire sustainability report","Reasonable/ High","No","Yes","No","No",NA,NA,"No","No",NA,NA
"529","Heathrow Airport","Large","Aviation","United Kingdom of Great Britain and Northern Ireland","OECD","Europe","9-3-2016","Responsible Heathrow Performance Summary 2014",2015,"Non - GRI","http://www.heathrow.com/file_source/Company/Static/PDF/Communityandenvironment/2014-Responsible-Heathrow-Performance-Report.pdf",NA,NA,NA,NA,NA,NA,NA,"Private company","Non-listed",NA,NA,NA,NA,NA,"No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No","No",NA,NA
"530","HNA Group","Large","Aviation","Mainland China","DAC-UMICT","Asia","4-8-2015","2014 CSR Report",2015,"Citing-GRI","http://www.mqi.org.cn/Uploads/Reports/%7B814FAC4B-48D9-4CF3-8825-B5127129989B%7D_hh.pdf",NA,NA,NA,NA,NA,NA,"No","State-owned company","Non-listed","No","No","No","No","No","No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No","No",NA,NA
"531","Hong Kong Aircraft Engineering Company (HAECO)","Large","Aviation","Hong Kong","Non-OECD / Non-DAC","Asia","24-2-2016","2014 Sustainable Development Report",2015,"GRI - G4","http://www.haeco.com/HAECO/media/download/SD/SD_Report_2014_eng.pdf",NA,"In accordance - Core",NA,NA,"Not Applicable",NA,"No","Private company","Listed","No","No","No","No","No","Yes","Small consultancy/ boutique firm","Other","No","Entire sustainability report","Not specified","No","Yes","No","No",NA,NA,"No","No",NA,NA
"532","Hong Kong Airport Services (HAS)","Large","Aviation","Hong Kong","Non-OECD / Non-DAC","Asia","24-2-2016","Sustainable Development Report 2014",2015,"GRI - G3.1","http://www.has.com.hk/main/cms/images/downloadable/SDReport2014.pdf",NA,"B","Self-declared",NA,"Not Used",NA,"No","Private company","Non-listed","No","No","No","No","No","No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No","No",NA,NA
"533","IBERIA AIRLINES OF SPAIN","Large","Aviation","Spain","OECD","Europe","8-10-2015","Informe de Responsabilidad Corporativa 2014",2015,"GRI - G4","https://grupo.iberia.es/content/GrupoIberia/RSC/RSC%20en%20Iberia/RSC%20Iberia%202014%20BAJA.pdf",NA,"In accordance - Comprehensive",NA,NA,"Not Applicable",NA,"No","Private company","Non-listed","No","Yes","No","No","No","Yes","Small consultancy/ boutique firm","AENOR","No","Entire sustainability report","Reasonable/ High","No","No","No","No",NA,NA,"No","No",NA,NA
"534","Incheon Airport IIAC","Large","Aviation","Korea, Republic of","OECD","Asia","16-10-2015","IIAC Social Responsibility Report 2015",2015,"GRI - G4",NA,"http://www.cyberairport.kr/co/ko/1/3/1/index.jsp","In accordance - Core",NA,NA,"Airport Operators",NA,"No","State-owned company","Non-listed","No","Yes","No","No","Yes","Yes","Engineering firm","DNV","No","Entire sustainability report","Limited/ Moderate","Yes","No","No","Yes",NA,NA,"No","No",NA,NA
"535","ITP (Industria de Turbo Propulsores)","Large","Aviation","Spain","OECD","Europe","29-9-2015","SUSTAINABILITY REPORT ITP 2014",2015,"GRI - G3","http://www.itp.es/web/Memoria/2014/MemoriaITP2014.pdf","http://www.itp.es/web/Sec_PL/wf_paginaPlana.aspx?IdMenu=359&Idioma=es-ES&idReg=232&idSubMenu=369","B","Self-declared",NA,"Not Applicable",NA,"Yes","Private company","Non-listed","No","Yes","No","No","No","No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No","No",NA,NA
"536","Japan Airlines","Large","Aviation","Japan","OECD","Asia","15-9-2017","JAL Report 2015",2015,"Non - GRI","http://www.jal.com/en/csr/report/pdf/index_2015.pdf","http://www.jal.com/en/csr/report/",NA,NA,NA,NA,NA,NA,"Private company","Listed",NA,NA,NA,NA,NA,"No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No","No",NA,NA
"537","Kenya Airways Ltd","Large","Aviation","Kenya","DAC-OLIC","Africa","5-1-2018","Annual Report 2015",2015,"Non - GRI","https://www.kenya-airways.com/uploadedFiles/Content/About_Us/Investor_Information/KQ_Annual_Report_2015.pdf",NA,NA,NA,NA,NA,NA,NA,"State-owned company","Listed",NA,NA,NA,NA,NA,"No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No","No",NA,NA
"538","Korean Air","Large","Aviation","Korea, Republic of","OECD","Asia","11-12-2015","2015 Korean Air Sustainability Report",2015,"GRI - G4","https://kr.koreanair.com/content/dam/koreanair/en/documents/AboutKoreanAir/InvestorRelations/Sustainability/2015_environment_en.pdf",NA,"In accordance - Comprehensive",NA,NA,"Not Applicable",NA,"No","Private company","Listed","No","Yes","No","No","Yes","Yes","Small consultancy/ boutique firm","Other","No","Specified section(s)","Not specified","Yes","No","No","No",NA,NA,"No","No",NA,NA
"539","LATAM Airlines Group","MNE","Aviation","Chile","DAC-UMICT","Latin America & the Caribbean","6-8-2015","Sustainability Report 2014",2015,"GRI - G4","http://media.corporate-ir.net/media_files/IROL/81/81136/Relat%C3%B3rio%20de%20Sustentabilidade%202014%20-%20Integral%20-%20IN.pdf",NA,"In accordance - Core",NA,NA,"Not Applicable",NA,"No","Private company","Listed","No","Yes","Yes","No","No","Yes","Accountant","Deloitte","No","Not specified","Limited/ Moderate","No","Yes","No","No",NA,"Materiality Disclosures Service","No","No",NA,NA
"540","Latécoère","MNE","Aviation","France","OECD","Europe","21-9-2016","Registration document 2014",2015,"Non - GRI","http://www.latecoere-group.com/wp-content/uploads/pdf/EN/Financial-Report/LATECOERE-Financial_Report_2014.pdf",NA,NA,NA,NA,NA,NA,NA,"Private company","Listed",NA,NA,NA,NA,NA,"No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No","No",NA,NA
"541","Lima Airport Partners","Large","Aviation","Peru","DAC-UMICT","Latin America & the Caribbean","17-4-2015","Informe de Sostenibilidad 2014",2015,"GRI - G4",NA,NA,"In accordance - Core",NA,NA,"Airport Operators",NA,"No","Private company","Non-listed","No","No","No","No","No","No",NA,NA,"No",NA,NA,"No","No","No","No",NA,"Materiality Disclosures Service","No","No",NA,NA
"542","Lufthansa Group","MNE","Aviation","Germany","OECD","Europe","23-1-2016","Balance 2015",2015,"Non - GRI","https://www.lufthansagroup.com/fileadmin/downloads/de/LH-Nachhaltigkeitsbericht-2015.pdf",NA,NA,NA,NA,NA,NA,NA,"Private company","Listed",NA,NA,NA,NA,NA,"No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No","No",NA,NA
"543","Malaysia Airports","MNE","Aviation","Malaysia","DAC-UMICT","Asia","10-7-2015","At the Heart of Our Community: Sustainability Report 2014",2015,"GRI - G4","http://www.malaysiaairports.com.my/sustainability/pdf_for%20bursa_mahb%20sr14_110415_965704583.pdf",NA,"In accordance - Core",NA,NA,"Airport Operators",NA,"No","Private company","Listed","No","No","No","No","No","Yes","Small consultancy/ boutique firm","Other","No","Entire sustainability report","Reasonable/ High","No","No","No","No",NA,NA,"No","No",NA,NA
"544","Manchester Airport Group (MAG)","Large","Aviation","United Kingdom of Great Britain and Northern Ireland","OECD","Europe","13-10-2015","Corporate Social Responsibility Report 2014/15",2015,"GRI - G3.1",NA,"http://www2.magworld.co.uk/corporate-social-responsibility/","A+","Self-declared",NA,"Airport Operators","http://www2.magworld.co.uk/corporate-social-responsibility/data-and-assurance-overview/gri-content-index/","No","Public institution","Non-listed","No","No","No","No","No","Yes","Engineering firm","SGS","No","Specified section(s)","Limited/ Moderate","Yes","No","No","No",NA,"Application Level Service","No","No",NA,NA
"545","MTU Aero Engines","MNE","Aviation","Germany","OECD","Europe","26-8-2015","Sustainability Report 2013/2014",2015,"GRI - G3.1",NA,"https://www.mtu-mediapool.de/mediapool/firmendaten/mtu/flipbooks/Nachhaltigkeitsbericht_2014_EN.html","B","Self-declared",NA,"Not Applicable",NA,"No","Private company","Listed","No","Yes","No","No","No","No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No","No",NA,NA
"546","Munich Airport","Large","Aviation","Germany","OECD","Europe","20-8-2015","Strengths - Integrated Report 2014",2015,"GRI - G4","http://www.munich-airport.de/media/download/general/publikationen/en/ib2014.pdf","http://www.munich-airport.de/report/","In accordance - Comprehensive",NA,NA,"Airport Operators",NA,"Yes","Private company","Non-listed",NA,NA,"Yes",NA,NA,"Yes","Accountant","KPMG","No","Specified section(s)","Limited/ Moderate","No","Yes","No","No",NA,"Materiality Disclosures Service","No","Yes",NA,NA
"547","OMA - Grupo Aeroportuario del Centro Norte","Large","Aviation","Mexico","DAC-UMICT","Latin America & the Caribbean","15-6-2015","REPORTE DE SUSTENTABILIDAD 2014",2015,"GRI - G3.1","http://www.oma.aero/assets/018/7183.pdf",NA,"B+","Third-party-checked",NA,"Airport Operators",NA,"No","Private company","Listed","No","Yes","No","No","No","Yes","Accountant","PricewaterhouseCoopers","No","Entire sustainability report","Limited/ Moderate","No","Yes","No","No",NA,NA,"No","No",NA,NA
"548","Qantas","MNE","Aviation","Australia","OECD","Oceania","27-11-2015","2015 Annual Review",2015,"Citing-GRI","http://investor.qantas.com/FormBuilder/_Resource/_module/doLLG5ufYkCyEPjF1tpgyw/file/annual-reports/qantas_annual_review_2015.pdf","http://investor.qantas.com/sustainability-and-governance/?page=sustainability",NA,NA,NA,NA,NA,"No","Private company","Listed",NA,NA,NA,NA,NA,"No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No","No",NA,NA
"549","SAAB Group - Defence and Security","MNE","Aviation","Sweden","OECD","Europe","8-10-2015","Sustainability Report 2014",2015,"GRI - G4","http://saabgroup.com/globalassets/corporate/responsibility/sustainability-reports/sustainability-report-2014.pdf",NA,"In accordance - Core",NA,NA,"Not Applicable",NA,"No","Private company","Listed","No","Yes","Yes","No","No","No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No","No",NA,NA
"550","SAFRAN","Large","Aviation","France","OECD","Europe","2-10-2015","Annual and sustainability report 2014",2015,"Non - GRI","http://www.safran-group.com/sites/group/files/safran_ra_gb_nv_gouvernance.pdf","http://docreader.readspeaker.com/docreader/index.php?jsmode=1&cid=btelq&lang=en_us&url=https%3A%2F%2Fwww.veolia.com%2Fsites%2Fg%2Ffiles%2Fdvc181%2Ff%2Fassets%2Fdocuments%2F2015%2F04%2F2014_annual_and_sustainability_report.pdf&v=Google%20Inc.",NA,NA,NA,NA,NA,"No","Private company","Listed","No","No","No","No","No","No",NA,NA,"No",NA,NA,"No","No","No","No",NA,NA,"No","No",NA,NA
